issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00005,semantic_slice_suspicion,review,ood,ood/non_plant_misc/images (11).jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/images (11).jpg,,
semantic_slice_00006,semantic_slice_suspicion,review,ood,ood/non_plant_misc/images (15).jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/images (15).jpg,,
semantic_slice_00007,semantic_slice_suspicion,review,ood,ood/non_plant_misc/images (17).jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/images (17).jpg,,
semantic_slice_00008,semantic_slice_suspicion,review,ood,ood/non_plant_misc/images (18).jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/images (18).jpg,,
semantic_slice_00009,semantic_slice_suspicion,review,ood,ood/non_plant_misc/images (19).jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/images (19).jpg,,
semantic_slice_00010,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_non_plant_misc__depositphotos_390716206_stock_photo_gard_0bd9e0f6a67e.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_non_plant_misc__depositphotos_390716206_stock_photo_gard_0bd9e0f6a67e.jpg,,
semantic_slice_00015,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__Frutteto_CVT_100_S_Stage_V_Fie_b0075d52f5fb.webp,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__Frutteto_CVT_100_S_Stage_V_Fie_b0075d52f5fb.webp,,
semantic_slice_00018,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__ZHuki_dolgonosiki_povrezhdayut_bd49acbc60c9.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__ZHuki_dolgonosiki_povrezhdayut_bd49acbc60c9.jpg,,
semantic_slice_00011,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız3_cf9b3da61b5f.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız3_cf9b3da61b5f.jpg,,
semantic_slice_00012,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız5_e3999bb0157b.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız5_e3999bb0157b.jpg,,
semantic_slice_00013,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız_b3c7c75e8f05.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakasız_b3c7c75e8f05.jpg,,
semantic_slice_00014,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakaısz_05570bc5a41a.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__alakaısz_05570bc5a41a.jpg,,
semantic_slice_00016,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__köpekkk_df438f33198c.jpeg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__köpekkk_df438f33198c.jpeg,,
semantic_slice_00017,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__pngtree_golden_suv_parked_amid_8462c5b02bed.webp,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_scene_context_leak_check__pngtree_golden_suv_parked_amid_8462c5b02bed.webp,,
semantic_slice_00019,semantic_slice_suspicion,review,ood,ood/non_plant_misc/takviye_20260514_web_scene_context_leak_check_9c15b2084c18_9c15b2084c18.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/takviye_20260514_web_scene_context_leak_check_9c15b2084c18_9c15b2084c18.jpg,,
semantic_slice_00031,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_Strawberry___Leaf_scorch_44_jpg_adlı_dosyanın_kopyası_7a5bc52d3c4e.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_Strawberry___Leaf_scorch_44_jpg_adlı_dosyanın_kopyası_7a5bc52d3c4e.jpg,,
semantic_slice_00020,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_test_grape_leaf_black_rot_03g_e8468522aba5.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_test_grape_leaf_black_rot_03g_e8468522aba5.jpg,,
semantic_slice_00021,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_00_a3946ea0fc75.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_00_a3946ea0fc75.jpg,,
semantic_slice_00023,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_Gu_a7d909e76254.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_Gu_a7d909e76254.jpg,,
semantic_slice_00022,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_bl_a09bc77f4348.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_internet_20260509_plantdoc_train_grape_leaf_black_rot_bl_a09bc77f4348.jpg,,
semantic_slice_00024,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_328a2f36ea3d.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_328a2f36ea3d.jpg,,
semantic_slice_00025,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_41fb8828476b.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_41fb8828476b.jpg,,
semantic_slice_00026,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_73cc35b555be.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_73cc35b555be.jpg,,
semantic_slice_00027,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_b9717c9ad2ad.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_b9717c9ad2ad.jpg,,
semantic_slice_00028,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_c19f2ae8b86e.jpg,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_oe_leaf_unknown_unsupported_same_cro_c19f2ae8b86e.jpg,,
semantic_slice_00029,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_zip_leaf_unknown_image_0001_domates_9f709021e0bb.png,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_zip_leaf_unknown_image_0001_domates_9f709021e0bb.png,,
semantic_slice_00030,semantic_slice_suspicion,review,ood,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_zip_leaf_unknown_image_0176_domates_208eb7d23ecb.png,,,off_crop_secondary,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/off_crop_secondary/takviye_20260514_rebalanced_20260510_zip_leaf_unknown_image_0176_domates_208eb7d23ecb.png,,
