issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
semantic_slice_00032,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0012_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0012_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00033,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0016_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0016_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00034,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0017_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0017_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00035,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0021.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0021.png,,
semantic_slice_00036,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0024.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0024.png,,
semantic_slice_00037,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0028_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0028_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00038,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0032_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0032_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00039,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0033_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0033_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00040,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0037.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0037.png,,
semantic_slice_00041,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0040.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0040.png,,
semantic_slice_00042,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0044_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0044_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00043,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0048_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0048_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00044,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0049_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0049_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00045,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0053.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0053.png,,
semantic_slice_00046,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0056.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0056.png,,
semantic_slice_00047,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0060_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0060_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00048,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0064_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0064_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00049,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0065_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0065_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00050,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0069.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0069.png,,
semantic_slice_00051,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0072.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0072.png,,
semantic_slice_00052,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0076_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0076_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00053,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0080_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0080_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00054,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0081_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0081_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00055,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0085.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0085.png,,
semantic_slice_00056,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0088.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0088.png,,
semantic_slice_00057,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0092_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0092_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00058,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0096_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0096_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00059,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0097_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0097_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00060,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0101.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0101.png,,
semantic_slice_00061,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0104.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0104.png,,
semantic_slice_00062,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0108_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0108_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00063,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0112_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0112_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00064,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0113_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0113_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00065,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0117.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0117.png,,
semantic_slice_00066,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0120.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0120.png,,
semantic_slice_00067,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0124_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0124_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00068,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0128_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0128_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00069,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0129_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0129_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00070,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0133.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0133.png,,
semantic_slice_00071,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0136.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0136.png,,
semantic_slice_00072,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0140_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0140_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
semantic_slice_00073,semantic_slice_suspicion,review,oe,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0144_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,,same_crop_disease_negatives,fruit adapter pool item has leaf-like path or slice tokens,review visually; fix slice folder only when the reviewer confirms mismatch,oe/same_crop_disease_negatives/unsupported_leaf_bushy_stunt_virus/unsupported_same_crop__image_0144_domates_outlier_Domates_Çalımsı_Cücelik_Virüsü__Tomato_Bushy_Stunt_Virus_-_TBSV.png,,
