issue_id,issue_type,severity,role_a,path_a,role_b,path_b,score,reason,suggested_action,target_path,decision,notes
near_duplicate_00011,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_161.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_141.jpg,3,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_141.jpg,,
near_duplicate_00012,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_165.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_62.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_62.jpg,,
near_duplicate_00013,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_190.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_79.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_79.jpg,,
near_duplicate_00014,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_192.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_195.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_195.jpg,,
near_duplicate_00015,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_205.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_253.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_253.jpg,,
near_duplicate_00016,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_210.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_202.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_202.jpg,,
near_duplicate_00017,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_215.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_154.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_154.jpg,,
near_duplicate_00018,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_220.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_287.jpg,2,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_287.jpg,,
near_duplicate_00019,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_225.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_189.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_189.jpg,,
near_duplicate_00020,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_230.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_125.jpg,1,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_125.jpg,,
near_duplicate_00021,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_233.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_214.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_214.jpg,,
near_duplicate_00022,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_235.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_140.jpg,4,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_140.jpg,,
near_duplicate_00023,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_238.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_157.jpg,1,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_157.jpg,,
near_duplicate_00024,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_257.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_301.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_301.jpg,,
near_duplicate_00025,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_271.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_96.jpg,3,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_96.jpg,,
near_duplicate_00026,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_29.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_226.jpg,1,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_226.jpg,,
near_duplicate_00027,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_312.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_392.jpg,1,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_392.jpg,,
near_duplicate_00028,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_318.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_120.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_120.jpg,,
near_duplicate_00029,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_322.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_45.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_45.jpg,,
near_duplicate_00030,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_326.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_95.jpg,6,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_95.jpg,,
near_duplicate_00031,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_331.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_213.jpg,6,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_213.jpg,,
near_duplicate_00032,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_334.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_110.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_110.jpg,,
near_duplicate_00033,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_343.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_261.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_261.jpg,,
near_duplicate_00034,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_347.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_249.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_249.jpg,,
near_duplicate_00035,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_352.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_146.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_146.jpg,,
near_duplicate_00036,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_354.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_280.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_280.jpg,,
near_duplicate_00037,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_355.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_201.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_201.jpg,,
near_duplicate_00038,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_356.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_256.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_256.jpg,,
near_duplicate_00039,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_363.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_130.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_130.jpg,,
near_duplicate_00040,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_364.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_77.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_77.jpg,,
near_duplicate_00041,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_365.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_136.jpg,1,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_136.jpg,,
near_duplicate_00042,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_369.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_96.jpg,3,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-001/angular_leafspot_96.jpg,,
near_duplicate_00043,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_370.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_158.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_158.jpg,,
near_duplicate_00044,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_372.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_172.jpg,3,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_172.jpg,,
near_duplicate_00045,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_372.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_31.jpg,3,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_31.jpg,,
near_duplicate_00046,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_373.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_206.jpg,6,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_206.jpg,,
near_duplicate_00047,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_379.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_282.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_282.jpg,,
near_duplicate_00048,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_381.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_140.jpg,4,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_140.jpg,,
near_duplicate_00049,near_duplicate_perceptual_hash,review,ood,ood/same_crop_unsupported_unknowns/rebalanced_20260510_oe_to_ood_strawberry_unknown_angular_leafspot_383.jpg,oe,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_129.jpg,0,dHash Hamming distance <= 6,review visually; quarantine one copy if it is the same source image,oe/unsupported_same_crop_non_fruit_or_unknown/angular_leafspot/ilek_Outlier-20260503T132606Z-3-002/angular_leafspot_129.jpg,,
semantic_slice_00001,semantic_slice_suspicion,review,ood,ood/non_plant_misc/non_plant_misc__Bakteriyel_Kanser_ve_Zamklanma_1.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/non_plant_misc__Bakteriyel_Kanser_ve_Zamklanma_1.jpg,,
semantic_slice_00003,semantic_slice_suspicion,review,ood,ood/non_plant_misc/non_plant_misc__Ekran_görüntüsü_2026-03-14_195623.png,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/non_plant_misc__Ekran_görüntüsü_2026-03-14_195623.png,,
semantic_slice_00004,semantic_slice_suspicion,review,ood,ood/non_plant_misc/non_plant_misc__Ekran_görüntüsü_2026-03-15_143215.png,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/non_plant_misc__Ekran_görüntüsü_2026-03-15_143215.png,,
semantic_slice_00002,semantic_slice_suspicion,review,ood,ood/non_plant_misc/non_plant_misc__depositphotos_390716206-stock-photo-gardening-concept-male-gardener-spraying.jpg,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/non_plant_misc__depositphotos_390716206-stock-photo-gardening-concept-male-gardener-spraying.jpg,,
semantic_slice_00005,semantic_slice_suspicion,review,ood,ood/non_plant_misc/non_plant_misc__image-2-1.png,,,non_plant_misc,non-plant slice has plant/crop-like path tokens,review visually; fix slice folder only when the reviewer confirms mismatch,ood/non_plant_misc/non_plant_misc__image-2-1.png,,
